shooter_id,date,rifle_id,range_yd,mv_fps,mv_sd,wind_mph,wind_dir_deg,DA_ft,temp_F,pressure_inHg,rh_pct,group_moa,target_size_moa,shot_id,outcome,true_prob,rest_bipod,rest_offhand,rest_prone_bag,rest_tripod,range_sq,wind_sq,range_x_wind,group_x_range,range_x_target,wind_cross_mph,wind_head_mph
not josh,2025-09-15,7mmPRC,400,2982.5,12.2,28.2,290,8108,66.7,24.79,20.1,0.98,0.5,2025-09-15-0236,1,0.472,False,False,False,True,160000,795.24,11280.0,392.0,200.0,9.644968041783866,-26.499331906162613
not josh,2025-09-21,7mmPRC,800,2996.9,4.9,15.9,198,8231,66.8,24.78,22.5,0.87,1.0,2025-09-21-0554,0,0.4732,False,False,False,False,640000,252.81,12720.0,696.0,800.0,-15.121798609092943,-4.913370210561662
josh,2025-09-14,7mmPRC,700,3016.9,13.3,20.4,116,8104,67.0,24.63,31.7,0.92,1.0,2025-09-14-0269,0,0.4357,True,False,False,False,490000,416.15999999999997,14279.999999999998,644.0,700.0,-8.94277139449718,18.335398544503004
josh,2025-10-27,7mmPRC,400,2985.2,9.2,20.7,182,8125,67.3,24.58,5.0,0.78,1.5,2025-10-27-0224,1,0.8024,True,False,False,False,160000,428.48999999999995,8280.0,312.0,600.0,-20.68739011929528,-0.7224195817417686
josh,2025-10-22,6.5PRC,700,2742.8,11.7,27.9,58,7380,67.8,24.52,26.3,0.85,2.0,2025-10-22-0559,1,0.4583,False,False,True,False,490000,778.41,19530.0,595.0,1400.0,14.784747472106416,23.660541882764285
josh,2025-09-12,6.5PRC,800,2763.3,14.1,15.0,79,7610,69.2,24.33,5.0,0.89,0.5,2025-09-12-0162,0,0.3855,False,False,True,False,640000,225.0,12000.0,712.0,400.0,2.862134930648174,14.72440775171496
josh,2025-10-26,7mmPRC,900,2987.9,12.1,13.5,276,7713,69.2,24.93,24.8,0.93,1.0,2025-10-26-0170,0,0.3795,False,False,True,False,810000,182.25,12150.0,837.0,900.0,1.4111342541133154,-13.426045587471691
josh,2025-10-19,7mmPRC,900,2976.3,5.6,29.4,119,8217,68.2,24.76,22.8,0.88,0.5,2025-10-19-0049,0,0.2041,True,False,False,False,810000,864.3599999999999,26460.0,792.0,450.0,-14.253402835242307,25.713819389898237
josh,2025-10-27,7mmPRC,900,3001.7,2.5,30.9,113,8971,69.3,24.57,22.8,0.59,1.0,2025-10-27-0423,0,0.3063,False,False,True,False,810000,954.81,27810.0,531.0,900.0,-12.07359187031856,28.443599971680403
josh,2025-10-19,6.5PRC,1000,2741.3,11.7,1.8,258,8182,69.4,24.98,25.6,0.92,1.0,2025-10-19-0367,1,0.4501,False,False,True,False,1000000,3.24,1800.0,920.0,1000.0,-0.3742410434719676,-1.76066568132085
josh,2025-09-08,7mmPRC,800,2981.1,7.4,12.6,211,8590,69.5,24.92,32.5,1.41,2.0,2025-09-08-0145,0,0.5028,False,False,False,True,640000,158.76,10080.0,1128.0,1600.0,-10.800307988846615,-6.489479743866682
josh,2025-11-04,7mmPRC,500,2996.0,9.4,12.9,12,8253,69.6,24.89,19.0,1.18,0.75,2025-11-04-0307,1,0.6936,False,False,False,True,250000,166.41,6450.0,590.0,375.0,12.618104049466094,2.682060811549096
josh,2025-09-15,6.5PRC,800,2728.0,11.5,20.1,212,7760,68.3,24.71,17.3,0.93,0.75,2025-09-15-0582,1,0.3138,False,False,False,True,640000,404.01000000000005,16080.000000000002,744.0,600.0,-17.045766732744166,-10.651377211087418
not josh,2025-10-27,7mmPRC,700,2989.4,8.7,14.1,77,8398,69.8,24.92,35.4,1.14,2.0,2025-10-27-0085,1,0.5798,False,False,True,False,490000,198.81,9870.0,797.9999999999999,1400.0,3.1718098662484953,13.738617913471817
josh,2025-09-12,6.5PRC,700,2737.4,12.0,29.4,76,8252,68.5,25.01,24.8,1.15,1.0,2025-09-12-0548,1,0.3139,False,False,False,False,490000,864.3599999999999,20580.0,804.9999999999999,700.0,7.1125037306302294,28.526694352514294
not josh,2025-10-28,6.5PRC,800,2750.9,8.6,43.5,54,7964,70.0,24.27,19.3,1.37,1.0,2025-10-28-0415,0,0.0769,True,False,False,False,640000,1892.25,34800.0,1096.0,800.0,25.568658474722582,35.19223925531021
josh,2025-09-19,7mmPRC,900,2989.9,8.4,9.3,40,7730,70.3,24.73,9.8,0.83,0.75,2025-09-19-0048,0,0.4571,True,False,False,False,810000,86.49000000000001,8370.0,747.0,675.0,7.124213321006496,5.977924770084815
josh,2025-10-20,7mmPRC,800,2976.8,7.6,15.9,93,8235,68.8,25.25,19.8,1.07,0.75,2025-10-20-0533,0,0.4511,False,False,True,False,640000,252.81,12720.0,856.0,600.0,-0.8321417042628071,15.878209602597725
josh,2025-09-01,6.5PRC,800,2743.7,14.5,18.6,156,7926,68.9,25.14,16.8,0.82,1.5,2025-09-01-0507,0,0.4006,True,False,False,False,640000,345.96000000000004,14880.000000000002,656.0,1200.0,-16.991945512152377,7.565301561209888
josh,2025-10-18,7mmPRC,400,2994.0,9.2,29.7,149,8352,69.0,24.73,41.2,0.9,2.0,2025-10-18-0146,1,0.7216,True,False,False,False,160000,882.0899999999999,11880.0,360.0,800.0,-25.457868830852732,15.296630824828615
not josh,2025-09-21,6.5PRC,600,2757.4,11.8,30.3,114,7470,70.5,24.53,12.1,1.21,1.0,2025-09-21-0074,1,0.2806,True,False,False,False,360000,918.09,18180.0,726.0,600.0,-12.324120285196749,27.680427366570807
josh,2025-09-15,6.5PRC,700,2755.8,2.7,48.3,58,7958,70.5,24.77,5.0,1.08,1.0,2025-09-15-0560,1,0.1897,False,False,True,False,490000,2332.89,33810.0,756.0,700.0,25.595100462463794,40.960723044355376
josh,2025-10-05,6.5PRC,1000,2761.7,19.3,30.3,163,7945,70.6,24.6,15.6,0.85,0.75,2025-10-05-0222,0,0.0888,False,False,True,False,1000000,918.09,30300.0,850.0,750.0,-28.97603410567998,8.85886265309892
not josh,2025-09-03,6.5PRC,500,2754.5,11.4,12.9,323,7507,70.7,24.67,5.0,1.08,1.0,2025-09-03-0526,1,0.6821,False,False,False,False,250000,166.41,6450.0,540.0,500.0,10.302398079610077,-7.763413798661423
not josh,2025-09-08,7mmPRC,600,2958.2,8.0,31.8,250,8128,70.7,24.63,6.9,0.84,1.5,2025-09-08-0321,0,0.3274,False,True,False,False,360000,1011.24,19080.0,504.0,900.0,-10.87624055775626,-29.882225340991887
not josh,2025-10-08,7mmPRC,500,2987.0,12.5,8.7,315,7891,70.8,25.02,10.4,0.85,1.5,2025-10-08-0431,0,0.7831,False,False,True,False,250000,75.68999999999998,4350.0,425.0,750.0,6.151828996322961,-6.151828996322965
not josh,2025-09-05,7mmPRC,400,3001.7,12.9,34.5,325,8524,71.0,24.85,20.9,0.8,1.0,2025-09-05-0234,1,0.469,True,False,False,False,160000,1190.25,13800.0,320.0,400.0,28.260745527970208,-19.788387054111105
not josh,2025-10-18,7mmPRC,500,2997.7,10.3,39.0,292,8390,71.1,24.93,23.4,0.49,0.75,2025-10-18-0051,1,0.3694,True,False,False,False,250000,1521.0,19500.0,245.0,375.0,14.609657143220566,-36.16017032810471
not josh,2025-09-07,6.5PRC,900,2744.4,4.1,36.6,312,7718,71.1,25.27,16.5,0.87,0.75,2025-09-07-0202,0,0.1377,False,False,False,False,810000,1339.5600000000002,32940.0,783.0,675.0,24.490180192734197,-27.19910061247264
not josh,2025-10-21,7mmPRC,600,2992.6,8.3,23.7,268,7984,69.2,24.79,21.7,0.92,1.0,2025-10-21-0372,0,0.505,False,False,False,False,360000,561.6899999999999,14220.0,552.0,600.0,-0.827118071849268,-23.68556260035257
josh,2025-10-20,6.5PRC,700,2768.7,7.7,42.0,240,7360,71.2,24.7,10.7,1.07,2.0,2025-10-20-0540,0,0.2559,True,False,False,False,490000,1764.0,29400.0,749.0,1400.0,-21.000000000000018,-36.37306695894642
josh,2025-09-02,6.5PRC,700,2763.0,9.1,18.6,136,7931,69.2,24.71,27.9,1.15,0.5,2025-09-02-0148,0,0.4467,False,False,True,False,490000,345.96000000000004,13020.000000000002,804.9999999999999,350.0,-13.379720286298916,12.920645690537349
not josh,2025-11-02,7mmPRC,900,2979.1,9.1,0.3,328,8263,71.4,24.74,38.2,0.67,0.75,2025-11-02-0166,1,0.5674,False,False,False,False,810000,0.09,270.0,603.0,675.0,0.2544144288469277,-0.1589757792699615
josh,2025-09-19,7mmPRC,600,2993.9,6.6,24.3,349,8371,69.3,25.11,32.8,0.65,1.0,2025-09-19-0083,1,0.6298,False,False,True,False,360000,590.49,14580.0,390.0,600.0,23.853540557778235,-4.636658587650036
josh,2025-09-26,7mmPRC,1000,2991.1,9.4,38.7,286,8019,71.5,24.81,34.9,1.11,1.0,2025-09-26-0473,0,0.0836,False,False,True,False,1000000,1497.6900000000003,38700.0,1110.0,1000.0,10.667165670117877,-37.20082763281294
josh,2025-10-22,6.5PRC,1000,2768.9,9.6,44.7,247,7616,71.5,24.9,9.3,0.99,1.0,2025-10-22-0537,0,0.0619,False,False,True,False,1000000,1998.0900000000001,44700.0,990.0,1000.0,-17.46568144347054,-41.14656694932408
not josh,2025-09-05,7mmPRC,400,3008.5,9.8,3.3,334,7985,71.6,24.74,14.9,1.13,0.5,2025-09-05-0141,0,0.7589,False,True,False,False,160000,10.889999999999999,1320.0,451.99999999999994,200.0,2.9660203527872504,-1.4466247844039566
josh,2025-09-11,7mmPRC,700,3012.7,10.4,30.9,20,8465,71.6,24.72,22.7,0.8,0.5,2025-09-11-0391,1,0.3242,False,False,True,False,490000,954.81,21630.0,560.0,350.0,29.03650198228457,10.568422428763164
not josh,2025-10-18,6.5PRC,400,2757.0,12.4,21.6,66,7587,69.8,24.83,5.8,0.88,0.75,2025-10-18-0344,1,0.6443,False,False,True,False,160000,466.56000000000006,8640.0,352.0,300.0,8.785511490437285,19.73258188508018
josh,2025-10-15,6.5PRC,500,2755.3,8.8,34.2,295,7844,71.8,24.84,23.8,0.82,2.0,2025-10-15-0503,0,0.6037,False,False,True,False,250000,1169.64,17100.0,410.0,1000.0,14.453544551531929,-30.99572631665343
josh,2025-10-31,7mmPRC,700,2987.4,12.6,2.1,244,7595,71.9,24.81,22.5,0.58,0.75,2025-10-31-0086,1,0.6626,False,True,False,False,490000,4.41,1470.0,406.0,525.0,-0.9205794082570633,-1.8874674972282504
josh,2025-10-27,6.5PRC,1000,2758.6,9.7,36.9,182,7802,71.9,24.7,5.0,1.0,1.0,2025-10-27-0316,0,0.0943,False,False,True,False,1000000,1361.61,36900.0,1000.0,1000.0,-36.87752151700463,-1.287791428322283
josh,2025-10-21,6.5PRC,600,2720.7,8.6,33.0,262,7694,72.0,24.83,32.9,0.89,2.0,2025-10-21-0308,0,0.5259,False,False,False,False,360000,1089.0,19800.0,534.0,1200.0,-4.592712331682172,-32.678846268471816
josh,2025-09-03,7mmPRC,900,2967.3,7.3,9.3,133,8272,72.1,24.62,15.3,1.03,2.0,2025-09-03-0499,1,0.5201,False,False,False,True,810000,86.49000000000001,8370.0,927.0,1800.0,-6.342584748581236,6.801589425058287
josh,2025-10-03,7mmPRC,700,3011.7,7.9,20.7,57,8631,69.9,25.24,22.5,0.77,1.5,2025-10-03-0383,0,0.5679,True,False,False,False,490000,428.48999999999995,14490.0,539.0,1050.0,11.274028024811061,17.360480756470277
josh,2025-10-25,6.5PRC,400,2745.2,9.2,23.7,282,7603,70.4,25.09,15.4,1.05,1.0,2025-10-25-0179,1,0.6942,True,False,False,False,160000,561.6899999999999,9480.0,420.0,400.0,4.927507072380898,-23.18209813739119
josh,2025-10-18,6.5PRC,400,2722.3,10.2,18.3,281,7937,70.5,24.83,27.6,1.0,0.75,2025-10-18-0026,1,0.7391,True,False,False,False,160000,334.89000000000004,7320.0,400.0,300.0,3.491804615390776,-17.96377745709225
josh,2025-10-13,6.5PRC,400,2758.0,1.7,38.7,29,7253,72.7,24.62,30.5,1.59,2.0,2025-10-13-0400,0,0.5907,False,False,True,False,160000,1497.6900000000003,15480.000000000002,636.0,800.0,33.84778266629462,18.762132303533246
josh,2025-09-20,6.5PRC,600,2747.8,9.0,26.4,177,8024,70.5,24.91,17.6,0.84,0.5,2025-09-20-0447,1,0.4601,True,False,False,False,360000,696.9599999999999,15840.0,504.0,300.0,-26.363819717520748,1.3816692448137164
josh,2025-09-04,6.5PRC,1000,2740.6,10.7,18.3,279,7458,71.1,24.96,29.5,0.83,1.0,2025-09-04-0518,0,0.2356,True,False,False,False,1000000,334.89000000000004,18300.0,830.0,1000.0,2.8627507102362215,-18.074696632891023
not josh,2025-11-04,7mmPRC,500,2999.8,16.8,19.5,198,8062,71.5,24.96,14.6,0.77,2.0,2025-11-04-0164,1,0.6111,False,False,False,True,250000,380.25,9750.0,385.0,1000.0,-18.545602067755496,-6.025831390311472
josh,2025-10-10,7mmPRC,600,2994.0,12.7,36.6,17,8159,73.1,24.97,19.1,0.71,0.75,2025-10-10-0477,0,0.3227,True,False,False,False,360000,1339.5600000000002,21960.0,426.0,450.0,35.0007540682471,10.700804392852167
josh,2025-09-08,7mmPRC,600,2983.6,9.0,17.7,98,7761,71.7,24.95,28.4,0.54,2.0,2025-09-08-0189,1,0.7566,True,False,False,False,360000,313.28999999999996,10620.0,324.0,1200.0,-2.463363886993157,17.527744816725793
not josh,2025-09-25,7mmPRC,500,2988.9,11.8,34.5,199,8263,73.3,24.9,32.0,0.91,0.75,2025-09-25-0063,0,0.3697,False,False,True,False,250000,1190.25,17250.0,455.0,375.0,-32.62039085817643,-11.232101328771908
josh,2025-10-13,7mmPRC,500,2981.5,6.4,51.3,309,8289,73.3,24.7,18.1,0.71,0.5,2025-10-13-0081,1,0.2698,True,False,False,False,250000,2631.6899999999996,25650.0,355.0,250.0,32.28413606085666,-39.8675878227426
josh,2025-09-08,6.5PRC,400,2756.5,7.2,24.9,144,7926,72.4,24.64,16.5,0.41,0.5,2025-09-08-0225,1,0.7541,True,False,False,False,160000,620.0099999999999,9960.0,164.0,200.0,-20.14452315993619,14.635852782082583
josh,2025-09-17,7mmPRC,300,3004.6,11.8,42.3,166,8307,73.6,24.74,14.0,1.19,2.0,2025-09-17-0168,1,0.5898,False,False,True,False,90000,1789.2899999999997,12690.0,357.0,600.0,-41.04350922147465,10.233296183865944
josh,2025-09-09,7mmPRC,600,2976.5,10.4,8.4,101,8328,73.6,24.7,10.3,0.76,0.5,2025-09-09-0488,0,0.749,False,False,False,False,360000,70.56,5040.0,456.0,300.0,-1.6027955611629765,8.245668340960378
josh,2025-09-20,6.5PRC,800,2759.4,10.8,15.3,190,7404,72.5,24.87,43.8,1.03,1.5,2025-09-20-0045,0,0.4957,False,False,False,False,640000,234.09000000000003,12240.0,824.0,1200.0,-15.067558621086784,-2.656817118304036
josh,2025-10-08,7mmPRC,900,2995.1,4.9,34.2,62,7926,73.6,24.76,15.6,1.17,2.0,2025-10-08-0481,0,0.2156,True,False,False,False,810000,1169.64,30780.000000000004,1053.0,1800.0,16.05592744727747,30.1968076757753
josh,2025-10-02,7mmPRC,600,3001.3,13.1,11.7,59,8094,73.7,24.77,15.1,1.05,1.0,2025-10-02-0576,0,0.6183,False,False,False,True,360000,136.89,7020.0,630.0,600.0,6.0259454764476335,10.028857418214713
josh,2025-10-24,6.5PRC,300,2743.9,5.1,28.5,184,7869,72.7,24.69,39.0,0.87,1.5,2025-10-24-0382,0,0.8232,False,False,True,False,90000,812.25,8550.0,261.0,450.0,-28.43057543240499,-1.9880595017075704
josh,2025-10-19,7mmPRC,1000,2996.1,11.3,39.3,0,8039,73.9,25.07,5.0,0.97,0.75,2025-10-19-0364,0,0.0748,False,False,True,False,1000000,1544.4899999999998,39300.0,970.0,750.0,39.3,0.0
josh,2025-09-13,6.5PRC,800,2744.2,8.7,48.0,26,8100,74.2,24.75,17.1,0.66,1.0,2025-09-13-0412,1,0.1256,True,False,False,False,640000,2304.0,38400.0,528.0,800.0,43.14211422236002,21.041815045875715
josh,2025-10-28,7mmPRC,700,2970.0,16.5,12.9,353,8494,74.6,24.6,24.9,0.83,0.5,2025-10-28-0190,0,0.455,False,False,False,True,490000,166.41,9030.0,581.0,350.0,12.803845356173055,-1.5721145299263992
josh,2025-11-01,6.5PRC,900,2739.0,6.4,36.9,202,8006,74.6,24.81,27.8,0.6,0.75,2025-11-01-0213,0,0.1817,False,False,True,False,810000,1361.61,33210.0,540.0,675.0,-34.21308423351446,-13.822983297047152
josh,2025-09-20,6.5PRC,400,2751.9,9.6,11.7,146,7789,74.9,24.59,16.3,0.67,1.0,2025-09-20-0464,1,0.8739,False,False,False,False,160000,136.89,4680.0,268.0,400.0,-9.699739598893986,6.542556970607738
josh,2025-10-27,6.5PRC,900,2765.1,14.1,13.8,222,8468,74.9,24.99,20.3,0.91,0.75,2025-10-27-0095,0,0.3273,False,False,True,False,810000,190.44000000000003,12420.0,819.0,675.0,-10.25539859158804,-9.234002367752245
josh,2025-10-08,6.5PRC,700,2758.5,12.4,19.8,228,7661,72.9,24.76,7.2,0.72,0.75,2025-10-08-0004,0,0.4594,True,False,False,False,490000,392.04,13860.0,504.0,525.0,-13.24878600590539,-14.714267544452408
josh,2025-09-17,7mmPRC,500,3008.6,9.7,20.4,48,8427,73.0,24.73,23.3,1.09,1.0,2025-09-17-0309,1,0.6462,True,False,False,False,250000,416.15999999999997,10200.0,545.0,500.0,13.650264369720707,15.160154439738841
josh,2025-10-04,6.5PRC,700,2735.6,11.9,27.9,101,8025,73.1,24.66,5.0,0.84,0.75,2025-10-04-0185,0,0.3526,False,False,True,False,490000,778.41,19530.0,588.0,525.0,-5.3235709710056,27.387398418189825
josh,2025-09-02,7mmPRC,400,2973.2,11.0,11.1,305,8623,75.4,24.86,21.6,0.81,1.0,2025-09-02-0125,1,0.8308,False,False,False,True,160000,123.21,4440.0,324.0,400.0,6.3666984434966105,-9.09258769160781
josh,2025-09-23,6.5PRC,300,2742.0,10.4,27.3,98,7687,73.6,25.06,29.7,0.89,1.5,2025-09-23-0435,0,0.774,True,False,False,False,90000,745.2900000000001,8190.0,267.0,450.0,-3.799425656209784,27.03431827664487
josh,2025-10-08,6.5PRC,800,2744.5,6.4,30.6,185,7553,76.5,24.54,21.3,1.18,0.75,2025-10-08-0474,0,0.2257,True,False,False,False,640000,936.3600000000001,24480.0,944.0,600.0,-30.483557761607415,-2.666965728078333
josh,2025-09-23,7mmPRC,700,2981.5,11.9,19.8,219,8053,73.6,24.81,22.8,0.85,1.0,2025-09-23-0057,0,0.4741,True,False,False,False,490000,392.04,13860.0,595.0,700.0,-15.387490036848023,-12.460543742786784
josh,2025-09-07,6.5PRC,600,2754.5,10.7,20.7,225,7885,75.0,24.78,23.2,0.91,1.0,2025-09-07-0381,1,0.5922,False,False,False,False,360000,428.48999999999995,12420.0,546.0,600.0,-14.637110370561537,-14.637110370561532
not josh,2025-10-28,6.5PRC,500,2758.2,8.2,4.8,211,8000,76.8,24.79,5.0,1.09,1.0,2025-10-28-0160,1,0.7777,True,False,False,False,250000,23.04,2400.0,545.0,500.0,-4.114403043370139,-2.47218275956826
not josh,2025-09-08,6.5PRC,700,2771.8,10.7,20.7,75,8015,75.1,24.69,22.2,1.14,1.5,2025-09-08-0421,0,0.3807,True,False,False,False,490000,428.48999999999995,14490.0,797.9999999999999,1050.0,5.357554233622179,19.994664604183715
josh,2025-10-12,7mmPRC,400,2972.4,5.7,36.3,205,7623,76.9,24.79,8.1,0.73,0.75,2025-10-12-0129,1,0.6371,False,False,False,False,160000,1317.6899999999998,14519.999999999998,292.0,300.0,-32.89897266943039,-15.341042901187382
josh,2025-10-10,7mmPRC,500,2967.7,10.4,31.8,229,7665,77.0,24.95,31.3,0.97,0.75,2025-10-10-0386,1,0.47,True,False,False,False,250000,1011.24,15900.0,485.0,375.0,-20.86267712189813,-23.99976465108415
josh,2025-10-16,7mmPRC,800,2982.2,9.2,10.2,241,8328,77.0,24.78,18.0,0.92,2.0,2025-10-16-0422,1,0.6244,True,False,False,False,640000,104.03999999999999,8159.999999999999,736.0,1600.0,-4.945058126512635,-8.921121012821837
josh,2025-09-15,7mmPRC,900,2998.6,7.1,15.9,238,8229,75.1,25.26,5.0,0.91,0.75,2025-09-15-0365,0,0.3409,False,False,False,True,810000,252.81,14310.0,819.0,675.0,-8.42571630130796,-13.483964728887173
josh,2025-10-04,7mmPRC,800,2977.3,9.0,32.1,275,8142,77.3,24.71,40.7,1.27,1.0,2025-10-04-0527,0,0.2157,False,False,True,False,640000,1030.41,25680.0,1016.0,800.0,2.7976993421998184,-31.977849808745034
not josh,2025-09-01,6.5PRC,300,2757.8,7.5,2.7,177,8105,77.4,25.01,15.3,0.92,1.0,2025-09-01-0184,1,0.8789,False,True,False,False,90000,7.290000000000001,810.0,276.0,300.0,-2.6962997438373497,0.14130708185594829
josh,2025-10-25,7mmPRC,700,2976.6,7.6,20.4,78,8781,76.6,24.61,23.5,0.77,1.0,2025-10-25-0031,0,0.5576,False,False,True,False,490000,416.15999999999997,14279.999999999998,539.0,700.0,4.2413984926822925,19.954211054969633
josh,2025-10-28,7mmPRC,800,2958.7,7.6,19.2,346,8047,76.6,24.97,20.8,0.78,0.5,2025-10-28-0274,0,0.4431,False,False,False,False,640000,368.64,15360.0,624.0,400.0,18.629677944499132,-4.6449003955136225
josh,2025-09-16,7mmPRC,500,3003.6,6.5,23.1,181,7653,76.8,25.21,20.8,0.42,0.75,2025-09-16-0333,0,0.7562,False,False,False,False,250000,533.61,11550.0,210.0,375.0,-23.09648175811264,-0.40315058870125203
josh,2025-09-14,6.5PRC,400,2744.3,9.9,47.1,245,7716,78.6,24.81,24.2,0.96,0.75,2025-09-14-0341,1,0.3444,True,False,False,False,160000,2218.4100000000003,18840.0,384.0,300.0,-19.905320127986933,-42.687096769426226
josh,2025-10-27,7mmPRC,400,2993.2,8.1,17.7,48,8126,77.2,24.65,19.4,0.89,1.0,2025-10-27-0256,1,0.8226,False,False,False,False,160000,313.28999999999996,7080.0,356.0,400.0,11.843611732551791,13.153663410949878
josh,2025-10-30,7mmPRC,900,2975.7,15.7,51.0,70,8689,79.1,24.78,31.7,0.83,2.0,2025-10-30-0561,0,0.069,True,False,False,False,810000,2601.0,45900.0,747.0,1800.0,17.44302730960911,47.92432366008133
not josh,2025-09-24,6.5PRC,800,2758.6,9.7,0.6,176,7403,79.2,24.64,13.0,0.92,2.0,2025-09-24-0248,0,0.6453,False,False,False,True,640000,0.36,480.0,736.0,1600.0,-0.5985384301558945,0.04185388424647531
josh,2025-09-05,7mmPRC,800,2986.8,6.9,40.5,309,8150,79.3,24.81,20.4,0.83,1.0,2025-09-05-0076,1,0.2089,False,False,False,False,640000,1640.25,32400.0,664.0,800.0,25.487475837518417,-31.474411439007316
josh,2025-10-24,7mmPRC,700,2994.8,14.9,15.9,72,8471,77.4,24.94,10.4,1.13,0.5,2025-10-24-0284,0,0.4401,False,False,False,False,490000,252.81,11130.0,790.9999999999999,350.0,4.913370210561665,15.121798609092941
not josh,2025-10-16,7mmPRC,400,2987.2,4.2,12.9,278,8268,79.8,25.36,14.1,1.14,0.5,2025-10-16-0072,1,0.7674,True,False,False,False,160000,166.41,5160.0,455.99999999999994,200.0,1.7953330023848446,-12.774458086766257
josh,2025-09-28,6.5PRC,800,2763.0,9.3,31.2,92,7726,79.8,24.93,8.1,0.98,1.5,2025-09-28-0235,1,0.2868,False,False,True,False,640000,973.4399999999999,24960.0,784.0,1200.0,-1.0888642971180298,31.180993802995786
josh,2025-10-02,6.5PRC,600,2779.9,8.9,47.7,257,7752,80.0,25.14,9.8,0.85,0.75,2025-10-02-0494,1,0.2054,True,False,False,False,360000,2275.2900000000004,28620.0,510.0,450.0,-10.730165292202374,-46.47745209025572
not josh,2025-09-06,6.5PRC,400,2744.2,9.0,36.0,266,7961,80.1,24.77,13.0,0.91,1.0,2025-09-06-0014,1,0.4916,False,False,True,False,160000,1296.0,14400.0,364.0,400.0,-2.511233054788521,-35.91230580935367
josh,2025-09-02,6.5PRC,600,2737.7,13.1,29.7,226,7404,78.1,25.25,30.0,1.24,1.0,2025-09-02-0216,0,0.3733,False,False,False,False,360000,882.0899999999999,17820.0,744.0,600.0,-20.631353602632217,-21.36439207005794
josh,2025-10-16,7mmPRC,900,3000.6,10.8,35.1,15,7606,80.3,24.88,30.1,0.93,1.0,2025-10-16-0351,0,0.1581,False,False,False,False,810000,1232.01,31590.0,837.0,900.0,33.9039965027463,9.084548483098478
not josh,2025-10-29,7mmPRC,400,3005.4,8.0,30.3,62,8386,80.6,24.78,5.0,0.86,2.0,2025-10-29-0495,1,0.6639,True,False,False,False,160000,918.09,12120.0,344.0,800.0,14.224988352412494,26.753312063625486
josh,2025-09-20,7mmPRC,600,2991.6,12.6,47.4,234,8427,80.7,24.95,37.1,1.22,1.0,2025-09-20-0468,1,0.1606,True,False,False,False,360000,2246.7599999999998,28440.0,732.0,600.0,-27.861020958663232,-38.3474055333725
josh,2025-10-15,6.5PRC,900,2735.8,3.4,25.8,271,7897,78.1,25.11,35.7,0.75,1.0,2025-10-15-0158,1,0.3305,False,False,True,False,810000,665.64,23220.0,675.0,900.0,0.4502720860819048,-25.796070535034897
josh,2025-09-21,7mmPRC,500,2989.9,3.8,29.4,12,8064,78.9,24.92,31.7,0.65,1.0,2025-09-21-0442,1,0.6605,True,False,False,False,250000,864.3599999999999,14700.0,325.0,500.0,28.757539461573884,6.112603710042125
josh,2025-10-26,7mmPRC,400,3002.7,6.7,9.0,352,7669,81.3,24.72,12.5,1.18,1.5,2025-10-26-0197,1,0.8753,True,False,False,False,160000,81.0,3600.0,472.0,600.0,8.912412618674132,-1.252557908640593
josh,2025-10-02,7mmPRC,300,3002.7,10.0,13.5,358,8170,81.4,25.14,34.8,1.01,1.5,2025-10-02-0353,1,0.894,False,False,True,False,90000,182.25,4050.0,303.0,450.0,13.491776164757793,-0.4711432054837611
not josh,2025-11-01,6.5PRC,400,2745.4,7.7,13.2,205,7702,81.4,25.17,16.6,1.33,1.0,2025-11-01-0056,1,0.7513,False,False,True,False,160000,174.23999999999998,5280.0,532.0,400.0,-11.96326278888378,-5.57856105497723
josh,2025-09-10,6.5PRC,700,2737.2,4.5,32.7,260,8342,81.4,24.47,27.2,1.23,0.5,2025-09-10-0126,1,0.3023,False,False,False,False,490000,1069.2900000000002,22890.000000000004,861.0,350.0,-5.678295409708622,-32.20321352349921
josh,2025-10-02,7mmPRC,1000,2986.7,11.3,23.7,247,8541,79.7,25.04,32.1,0.64,1.0,2025-10-02-0394,0,0.2041,True,False,False,False,1000000,561.6899999999999,23700.0,640.0,1000.0,-9.26032774519579,-21.815965026822834
josh,2025-10-28,6.5PRC,700,2752.4,7.6,17.4,129,7785,80.2,25.16,24.5,0.87,0.75,2025-10-28-0241,1,0.5662,False,False,False,False,490000,302.75999999999993,12179.999999999998,609.0,525.0,-10.950174804267167,13.522339729351295
josh,2025-10-22,6.5PRC,900,2768.2,13.0,28.2,231,7849,80.7,25.04,31.6,1.04,1.0,2025-10-22-0592,0,0.1634,True,False,False,False,810000,795.24,25380.0,936.0,900.0,-17.746835027605428,-21.915516113086568
not josh,2025-10-10,6.5PRC,500,2764.1,6.4,17.1,276,7530,81.6,24.63,25.6,1.14,1.0,2025-10-10-0525,1,0.6386,True,False,False,False,250000,292.41,8550.0,570.0,500.0,1.787436721876866,-17.006324410797475
not josh,2025-11-02,6.5PRC,800,2766.0,9.4,40.8,200,7667,81.8,24.83,22.6,1.26,0.75,2025-11-02-0035,0,0.0852,True,False,False,False,640000,1664.6399999999999,32639.999999999996,1008.0,600.0,-38.33945892806506,-13.95442184768728
